Lux,Humidity,Productivity,DateTime
200.72,55.40,0,11:32:36 7/7/2022
200.72,55.40,0,11:32:37 7/7/2022
199.28,55.40,0,11:32:39 7/7/2022
197.84,55.40,0,11:32:40 7/7/2022
196.40,55.40,0,11:32:41 7/7/2022
196.40,55.40,0,11:32:42 7/7/2022
197.84,55.40,0,11:32:43 7/7/2022
199.28,55.30,0,11:32:45 7/7/2022
200.72,55.30,0,11:32:46 7/7/2022
202.16,55.40,0,11:32:47 7/7/2022
202.16,55.40,0,11:32:48 7/7/2022
200.72,55.40,0,11:32:49 7/7/2022
203.61,55.40,0,11:32:51 7/7/2022
205.05,55.30,0,11:32:52 7/7/2022
205.05,55.30,0,11:32:53 7/7/2022
206.50,55.20,0,11:32:54 7/7/2022
206.50,55.20,0,11:32:55 7/7/2022
207.95,55.20,0,11:32:57 7/7/2022
209.39,55.20,0,11:32:58 7/7/2022
216.66,55.20,0,11:32:59 7/7/2022
222.62,55.20,0,11:33:00 7/7/2022
228.77,55.20,0,11:33:01 7/7/2022
233.52,55.20,0,11:33:03 7/7/2022
235.12,55.20,0,11:33:04 7/7/2022
235.12,55.20,0,11:33:05 7/7/2022
236.75,55.30,0,11:33:06 7/7/2022
235.12,55.30,0,11:33:08 7/7/2022
235.12,55.40,0,11:33:09 7/7/2022
235.12,55.40,0,11:33:10 7/7/2022
233.52,55.40,0,11:33:11 7/7/2022
228.77,55.40,0,11:33:12 7/7/2022
224.14,55.40,0,11:33:14 7/7/2022
216.66,55.40,0,11:33:15 7/7/2022
209.39,55.50,0,11:33:16 7/7/2022
203.61,55.50,0,11:33:17 7/7/2022
200.72,55.50,0,11:33:18 7/7/2022
199.28,55.50,0,11:33:20 7/7/2022
196.40,55.40,0,11:33:21 7/7/2022
194.96,55.40,0,11:33:22 7/7/2022
194.96,55.50,0,11:33:23 7/7/2022
194.96,55.50,0,11:33:24 7/7/2022
196.40,55.40,0,11:33:26 7/7/2022
199.28,55.40,0,11:33:27 7/7/2022
200.72,55.40,0,11:33:28 7/7/2022
205.05,55.40,0,11:33:29 7/7/2022
210.84,55.30,0,11:33:30 7/7/2022
219.61,55.30,0,11:33:32 7/7/2022
230.34,55.30,0,11:33:33 7/7/2022
238.38,55.30,0,11:33:34 7/7/2022
243.36,55.30,0,11:33:35 7/7/2022
246.74,55.30,0,11:33:36 7/7/2022
250.17,55.20,0,11:33:38 7/7/2022
251.91,55.20,0,11:33:39 7/7/2022
251.91,55.10,0,11:33:40 7/7/2022
253.66,55.10,0,11:33:41 7/7/2022
253.66,55.10,0,11:33:43 7/7/2022
251.91,55.10,0,11:33:44 7/7/2022
251.91,55.10,0,11:33:45 7/7/2022
253.66,55.10,0,11:33:46 7/7/2022
255.43,55.00,0,11:33:47 7/7/2022
255.43,55.00,0,11:33:49 7/7/2022
255.43,55.00,0,11:33:50 7/7/2022
255.43,55.00,0,11:33:51 7/7/2022
253.66,55.10,0,11:33:52 7/7/2022
255.43,55.10,0,11:33:53 7/7/2022
255.43,55.30,0,11:33:55 7/7/2022
255.43,55.30,0,11:33:56 7/7/2022
255.43,55.30,0,11:33:57 7/7/2022
253.66,55.30,0,11:33:58 7/7/2022
251.91,55.30,0,11:33:59 7/7/2022
250.17,55.30,0,11:34:01 7/7/2022
251.91,55.30,0,11:34:02 7/7/2022
251.91,55.30,0,11:34:03 7/7/2022
251.91,55.30,0,11:34:04 7/7/2022
251.91,55.30,0,11:34:05 7/7/2022
250.17,55.20,0,11:34:07 7/7/2022
250.17,55.20,0,11:34:08 7/7/2022
250.17,55.20,0,11:34:09 7/7/2022
250.17,55.20,0,11:34:10 7/7/2022
250.17,55.20,0,11:34:12 7/7/2022
248.45,55.20,0,11:34:13 7/7/2022
246.74,55.10,0,11:34:14 7/7/2022
245.04,55.10,0,11:34:15 7/7/2022
243.36,55.20,0,11:34:16 7/7/2022
243.36,55.20,0,11:34:18 7/7/2022
241.68,55.20,0,11:34:19 7/7/2022
241.68,55.20,0,11:34:20 7/7/2022
241.68,55.30,0,11:34:21 7/7/2022
240.02,55.30,0,11:34:22 7/7/2022
240.02,55.40,0,11:34:24 7/7/2022
238.38,55.40,0,11:34:25 7/7/2022
238.38,55.30,0,11:34:26 7/7/2022
238.38,55.30,0,11:34:27 7/7/2022
236.75,55.30,0,11:34:28 7/7/2022
236.75,55.30,0,11:34:30 7/7/2022
233.52,55.30,0,11:34:31 7/7/2022
230.34,55.30,0,11:34:32 7/7/2022
230.34,55.30,0,11:34:33 7/7/2022
230.34,55.30,0,11:34:34 7/7/2022
228.77,55.30,0,11:34:36 7/7/2022
225.67,55.30,0,11:34:37 7/7/2022
222.62,55.30,0,11:34:38 7/7/2022
218.13,55.30,0,11:34:39 7/7/2022
215.20,55.30,0,11:34:41 7/7/2022
215.20,55.30,0,11:34:42 7/7/2022
213.75,55.20,0,11:34:43 7/7/2022
209.39,55.20,0,11:34:44 7/7/2022
209.39,55.20,0,11:34:45 7/7/2022
209.39,55.20,0,11:34:47 7/7/2022
207.95,55.10,0,11:34:48 7/7/2022
209.39,55.10,0,11:34:49 7/7/2022
210.84,55.20,0,11:34:50 7/7/2022
210.84,55.20,0,11:34:51 7/7/2022
209.39,55.20,0,11:34:53 7/7/2022
206.50,55.20,0,11:34:54 7/7/2022
205.05,55.20,0,11:34:55 7/7/2022
202.16,55.20,0,11:34:56 7/7/2022
200.72,55.30,0,11:34:57 7/7/2022
200.72,55.30,0,11:34:59 7/7/2022
199.28,55.40,0,11:35:00 7/7/2022
196.40,55.40,0,11:35:01 7/7/2022
194.96,55.40,0,11:35:02 7/7/2022
190.66,55.40,0,11:35:03 7/7/2022
187.79,55.40,0,11:35:05 7/7/2022
186.37,55.40,0,11:35:06 7/7/2022
184.94,55.40,0,11:35:07 7/7/2022
184.94,55.40,0,11:35:08 7/7/2022
183.52,55.40,0,11:35:09 7/7/2022
182.09,55.40,0,11:35:11 7/7/2022
180.67,55.40,0,11:35:12 7/7/2022
180.67,55.40,0,11:35:13 7/7/2022
180.67,55.40,0,11:35:14 7/7/2022
182.09,55.40,0,11:35:16 7/7/2022
182.09,55.40,0,11:35:17 7/7/2022
182.09,55.40,0,11:35:18 7/7/2022
180.67,55.40,0,11:35:19 7/7/2022
179.25,55.40,0,11:35:20 7/7/2022
180.67,55.30,0,11:35:22 7/7/2022
180.67,55.30,0,11:35:23 7/7/2022
179.25,55.30,0,11:35:24 7/7/2022
180.67,55.30,0,11:35:25 7/7/2022
180.67,55.20,0,11:35:26 7/7/2022
179.25,55.20,0,11:35:28 7/7/2022
179.25,55.20,0,11:35:29 7/7/2022
180.67,55.20,0,11:35:30 7/7/2022
180.67,55.20,0,11:35:31 7/7/2022
180.67,55.20,0,11:35:32 7/7/2022
180.67,55.30,0,11:35:34 7/7/2022
179.25,55.30,0,11:35:35 7/7/2022
180.67,55.40,0,11:35:36 7/7/2022
180.67,55.40,0,11:35:37 7/7/2022
179.25,55.40,0,11:35:38 7/7/2022
177.84,55.40,0,11:35:40 7/7/2022
179.25,55.40,0,11:35:41 7/7/2022
179.25,55.40,0,11:35:42 7/7/2022
179.25,55.30,0,11:35:43 7/7/2022
177.84,55.30,0,11:35:45 7/7/2022
179.25,55.20,0,11:35:46 7/7/2022
179.25,55.20,0,11:35:47 7/7/2022
179.25,55.20,0,11:35:48 7/7/2022
179.25,55.20,0,11:35:49 7/7/2022
177.84,55.20,0,11:35:51 7/7/2022
177.84,55.20,0,11:35:52 7/7/2022
179.25,55.30,0,11:35:53 7/7/2022
179.25,55.30,0,11:35:54 7/7/2022
177.84,55.40,0,11:35:55 7/7/2022
177.84,55.40,0,11:35:57 7/7/2022
179.25,55.40,0,11:35:58 7/7/2022
179.25,55.40,0,11:35:59 7/7/2022
180.67,55.40,0,11:36:00 7/7/2022
179.25,55.40,0,11:36:01 7/7/2022
177.84,55.50,0,11:36:03 7/7/2022
177.84,55.50,0,11:36:04 7/7/2022
179.25,55.50,0,11:36:05 7/7/2022
179.25,55.50,0,11:36:06 7/7/2022
180.67,55.50,0,11:36:07 7/7/2022
180.67,55.50,0,11:36:09 7/7/2022
180.67,55.40,0,11:36:10 7/7/2022
179.25,55.40,0,11:36:11 7/7/2022
179.25,55.40,0,11:36:12 7/7/2022
180.67,55.40,0,11:36:14 7/7/2022
182.09,55.40,0,11:36:15 7/7/2022
182.09,55.40,0,11:36:16 7/7/2022
183.52,55.50,0,11:36:17 7/7/2022
182.09,55.50,0,11:36:18 7/7/2022
182.09,55.50,0,11:36:20 7/7/2022
183.52,55.50,0,11:36:21 7/7/2022
183.52,55.60,0,11:36:22 7/7/2022
184.94,55.60,0,11:36:23 7/7/2022
184.94,55.60,0,11:36:24 7/7/2022
184.94,55.60,0,11:36:26 7/7/2022
183.52,55.50,0,11:36:27 7/7/2022
183.52,55.50,0,11:36:28 7/7/2022
183.52,55.40,0,11:36:29 7/7/2022
184.94,55.40,0,11:36:30 7/7/2022
184.94,55.30,0,11:36:32 7/7/2022
183.52,55.30,0,11:36:33 7/7/2022
184.94,55.20,0,11:36:34 7/7/2022
186.37,55.20,0,11:36:35 7/7/2022
186.37,55.20,0,11:36:36 7/7/2022
184.94,55.20,0,11:36:38 7/7/2022
183.52,55.20,0,11:36:39 7/7/2022
184.94,55.20,0,11:36:40 7/7/2022
186.37,55.20,0,11:36:41 7/7/2022
186.37,55.20,0,11:36:42 7/7/2022
187.79,55.20,0,11:36:44 7/7/2022
187.79,55.20,0,11:36:45 7/7/2022
186.37,55.30,0,11:36:46 7/7/2022
187.79,55.30,0,11:36:47 7/7/2022
187.79,55.30,0,11:36:49 7/7/2022
186.37,55.30,0,11:36:50 7/7/2022
184.94,55.30,0,11:36:51 7/7/2022
184.94,55.30,0,11:36:52 7/7/2022
183.52,55.30,0,11:36:53 7/7/2022
182.09,55.30,0,11:36:55 7/7/2022
182.09,55.20,0,11:36:56 7/7/2022
182.09,55.20,0,11:36:57 7/7/2022
182.09,55.10,0,11:36:58 7/7/2022
182.09,55.10,0,11:36:59 7/7/2022
182.09,55.10,0,11:37:01 7/7/2022
180.67,55.10,0,11:37:02 7/7/2022
179.25,55.10,0,11:37:03 7/7/2022
182.09,55.10,0,11:37:05 7/7/2022
180.67,55.10,0,11:37:06 7/7/2022
182.09,55.10,0,11:37:07 7/7/2022
182.09,55.10,0,11:37:08 7/7/2022
180.67,55.10,0,11:37:09 7/7/2022
182.09,55.20,0,11:37:11 7/7/2022
182.09,55.20,0,11:37:12 7/7/2022
180.67,55.20,0,11:37:13 7/7/2022
180.67,55.20,0,11:37:14 7/7/2022
179.25,55.20,0,11:37:15 7/7/2022
180.67,55.20,0,11:37:17 7/7/2022
180.67,55.20,0,11:37:18 7/7/2022
182.09,55.20,0,11:37:19 7/7/2022
180.67,55.20,0,11:37:20 7/7/2022
180.67,55.20,0,11:37:21 7/7/2022
179.25,55.20,0,11:37:23 7/7/2022
179.25,55.20,0,11:37:24 7/7/2022
179.25,55.20,0,11:37:25 7/7/2022
179.25,55.20,0,11:37:26 7/7/2022
180.67,55.10,0,11:37:27 7/7/2022
180.67,55.10,0,11:37:29 7/7/2022
179.25,55.10,0,11:37:30 7/7/2022
177.84,55.10,0,11:37:31 7/7/2022
180.67,55.10,0,11:37:32 7/7/2022
179.25,55.10,0,11:37:33 7/7/2022
177.84,55.00,0,11:37:35 7/7/2022
179.25,55.00,0,11:37:36 7/7/2022
177.84,55.00,0,11:37:37 7/7/2022
177.84,55.00,0,11:37:38 7/7/2022
179.25,55.00,0,11:37:40 7/7/2022
177.84,55.00,0,11:37:41 7/7/2022
177.84,55.00,0,11:37:42 7/7/2022
177.84,55.00,0,11:37:43 7/7/2022
176.42,55.00,0,11:37:44 7/7/2022
179.25,55.00,0,11:37:46 7/7/2022
177.84,55.00,0,11:37:47 7/7/2022
176.42,55.00,0,11:37:48 7/7/2022
177.84,55.00,0,11:37:49 7/7/2022
177.84,55.00,0,11:37:50 7/7/2022
176.42,55.00,0,11:37:52 7/7/2022
177.84,55.00,0,11:37:53 7/7/2022
176.42,55.10,0,11:37:54 7/7/2022
176.42,55.10,0,11:37:55 7/7/2022
177.84,55.20,0,11:37:56 7/7/2022
176.42,55.20,0,11:37:58 7/7/2022
176.42,55.30,0,11:37:59 7/7/2022
176.42,55.30,0,11:38:00 7/7/2022
175.01,55.30,0,11:38:01 7/7/2022
176.42,55.30,0,11:38:02 7/7/2022
176.42,55.30,0,11:38:04 7/7/2022
175.01,55.30,0,11:38:05 7/7/2022
176.42,55.30,0,11:38:06 7/7/2022
176.42,55.30,0,11:38:07 7/7/2022
173.60,55.20,0,11:38:09 7/7/2022
176.42,55.20,0,11:38:10 7/7/2022
175.01,55.20,0,11:38:11 7/7/2022
175.01,55.20,0,11:38:12 7/7/2022
176.42,55.20,0,11:38:13 7/7/2022
176.42,55.20,0,11:38:15 7/7/2022
175.01,55.20,0,11:38:16 7/7/2022
175.01,55.20,0,11:38:17 7/7/2022
176.42,55.20,0,11:38:18 7/7/2022
175.01,55.20,0,11:38:19 7/7/2022
173.60,55.10,0,11:38:21 7/7/2022
175.01,55.10,0,11:38:22 7/7/2022
175.01,55.10,0,11:38:23 7/7/2022
175.01,55.10,0,11:38:24 7/7/2022
173.60,55.10,0,11:38:25 7/7/2022
175.01,55.10,0,11:38:27 7/7/2022
173.60,55.10,0,11:38:28 7/7/2022
173.60,55.10,0,11:38:29 7/7/2022
175.01,55.10,0,11:38:30 7/7/2022
173.60,55.10,0,11:38:31 7/7/2022
173.60,55.20,0,11:38:33 7/7/2022
173.60,55.20,0,11:38:34 7/7/2022
172.19,55.20,0,11:38:35 7/7/2022
173.60,55.20,0,11:38:36 7/7/2022
173.60,55.20,0,11:38:38 7/7/2022
170.79,55.20,0,11:38:39 7/7/2022
173.60,55.20,0,11:38:40 7/7/2022
173.60,55.20,0,11:38:41 7/7/2022
170.79,55.30,0,11:38:42 7/7/2022
173.60,55.30,0,11:38:44 7/7/2022
172.19,55.30,0,11:38:45 7/7/2022
172.19,55.30,0,11:38:46 7/7/2022
173.60,55.30,0,11:38:47 7/7/2022
170.79,55.30,0,11:38:48 7/7/2022
172.19,55.20,0,11:38:50 7/7/2022
172.19,55.20,0,11:38:51 7/7/2022
170.79,55.30,0,11:38:52 7/7/2022
172.19,55.30,0,11:38:53 7/7/2022
172.19,55.30,0,11:38:54 7/7/2022
169.38,55.30,0,11:38:56 7/7/2022
172.19,55.30,0,11:38:57 7/7/2022
172.19,55.30,0,11:38:58 7/7/2022
170.79,55.20,0,11:38:59 7/7/2022
172.19,55.20,0,11:39:01 7/7/2022
170.79,55.30,0,11:39:02 7/7/2022
170.79,55.30,0,11:39:03 7/7/2022
172.19,55.30,0,11:39:04 7/7/2022
170.79,55.30,0,11:39:05 7/7/2022
170.79,55.40,0,11:39:07 7/7/2022
169.38,55.40,0,11:39:08 7/7/2022
172.19,55.30,0,11:39:09 7/7/2022
170.79,55.30,0,11:39:10 7/7/2022
169.38,55.30,0,11:39:11 7/7/2022
170.79,55.30,0,11:39:13 7/7/2022
169.38,55.30,0,11:39:14 7/7/2022
170.79,55.30,0,11:39:15 7/7/2022
170.79,55.30,0,11:39:16 7/7/2022
170.79,55.30,0,11:39:17 7/7/2022
170.79,55.30,0,11:39:19 7/7/2022
169.38,55.30,0,11:39:20 7/7/2022
169.38,55.30,0,11:39:21 7/7/2022
170.79,55.30,0,11:39:22 7/7/2022
170.79,55.30,0,11:39:23 7/7/2022
170.79,55.30,0,11:39:25 7/7/2022
170.79,55.30,0,11:39:26 7/7/2022
169.38,55.30,0,11:39:27 7/7/2022
167.98,55.30,0,11:39:28 7/7/2022
169.38,55.30,0,11:39:30 7/7/2022
170.79,55.30,0,11:39:31 7/7/2022
170.79,55.30,0,11:39:32 7/7/2022
170.79,55.30,0,11:39:33 7/7/2022
170.79,55.30,0,11:39:34 7/7/2022
169.38,55.30,0,11:39:36 7/7/2022
169.38,55.30,0,11:39:37 7/7/2022
169.38,55.20,0,11:39:38 7/7/2022
170.79,55.20,0,11:39:39 7/7/2022
170.79,55.20,0,11:39:40 7/7/2022
170.79,55.20,0,11:39:42 7/7/2022
169.38,55.20,0,11:39:43 7/7/2022
169.38,55.20,0,11:39:44 7/7/2022
169.38,55.10,0,11:39:45 7/7/2022
170.79,55.10,0,11:39:46 7/7/2022
170.79,55.10,0,11:39:48 7/7/2022
170.79,55.10,0,11:39:49 7/7/2022
169.38,55.10,0,11:39:50 7/7/2022
169.38,55.10,0,11:39:51 7/7/2022
169.38,55.10,0,11:39:52 7/7/2022
169.38,55.10,0,11:39:54 7/7/2022
169.38,55.10,0,11:39:55 7/7/2022
170.79,55.10,0,11:39:56 7/7/2022
170.79,55.10,0,11:39:57 7/7/2022
169.38,55.10,0,11:39:58 7/7/2022
167.98,55.10,0,11:40:00 7/7/2022
169.38,55.10,0,11:40:01 7/7/2022
169.38,55.20,0,11:40:02 7/7/2022
170.79,55.20,0,11:40:03 7/7/2022
170.79,55.20,0,11:40:05 7/7/2022
169.38,55.20,0,11:40:06 7/7/2022
167.98,55.10,0,11:40:07 7/7/2022
167.98,55.10,0,11:40:08 7/7/2022
169.38,55.10,0,11:40:09 7/7/2022
169.38,55.10,0,11:40:11 7/7/2022
170.79,55.20,0,11:40:12 7/7/2022
169.38,55.20,0,11:40:13 7/7/2022
169.38,55.20,0,11:40:14 7/7/2022
167.98,55.20,0,11:40:15 7/7/2022
169.38,55.20,0,11:40:17 7/7/2022
169.38,55.20,0,11:40:18 7/7/2022
169.38,55.30,0,11:40:19 7/7/2022
169.38,55.30,0,11:40:20 7/7/2022
169.38,55.30,0,11:40:21 7/7/2022
167.98,55.30,0,11:40:23 7/7/2022
167.98,55.30,0,11:40:24 7/7/2022
169.38,55.30,0,11:40:25 7/7/2022
169.38,55.40,0,11:40:26 7/7/2022
169.38,55.40,0,11:40:27 7/7/2022
169.38,55.40,0,11:40:29 7/7/2022
167.98,55.40,0,11:40:30 7/7/2022
167.98,55.40,0,11:40:31 7/7/2022
167.98,55.40,0,11:40:32 7/7/2022
169.38,55.30,0,11:40:34 7/7/2022
169.38,55.30,0,11:40:35 7/7/2022
169.38,55.40,0,11:40:36 7/7/2022
169.38,55.40,0,11:40:37 7/7/2022
166.58,55.30,0,11:40:38 7/7/2022
166.58,55.30,0,11:40:40 7/7/2022
167.98,55.30,0,11:40:41 7/7/2022
169.38,55.30,0,11:40:42 7/7/2022
169.38,55.20,0,11:40:43 7/7/2022
169.38,55.20,0,11:40:44 7/7/2022
167.98,55.20,0,11:40:46 7/7/2022
166.58,55.20,0,11:40:47 7/7/2022
167.98,55.20,0,11:40:48 7/7/2022
167.98,55.20,0,11:40:49 7/7/2022
169.38,55.10,0,11:40:50 7/7/2022
169.38,55.10,0,11:40:52 7/7/2022
169.38,55.10,0,11:40:53 7/7/2022
166.58,55.10,0,11:40:54 7/7/2022
167.98,55.10,0,11:40:55 7/7/2022
167.98,55.10,0,11:40:56 7/7/2022
167.98,55.10,0,11:40:58 7/7/2022
167.98,55.10,0,11:40:59 7/7/2022
167.98,55.00,0,11:41:00 7/7/2022
167.98,55.00,0,11:41:01 7/7/2022
166.58,55.10,0,11:41:02 7/7/2022
167.98,55.10,0,11:41:04 7/7/2022
167.98,55.10,0,11:41:05 7/7/2022
167.98,55.10,0,11:41:06 7/7/2022
169.38,55.10,0,11:41:07 7/7/2022
167.98,55.10,0,11:41:09 7/7/2022
166.58,55.00,0,11:41:10 7/7/2022
166.58,55.00,0,11:41:11 7/7/2022
167.98,55.10,0,11:41:12 7/7/2022
167.98,55.10,0,11:41:13 7/7/2022
167.98,55.10,0,11:41:15 7/7/2022
167.98,55.10,0,11:41:16 7/7/2022
167.98,55.10,0,11:41:17 7/7/2022
166.58,55.10,0,11:41:18 7/7/2022
166.58,55.10,0,11:41:19 7/7/2022
167.98,55.10,0,11:41:21 7/7/2022
167.98,55.00,0,11:41:22 7/7/2022
167.98,55.00,0,11:41:23 7/7/2022
167.98,55.00,0,11:41:24 7/7/2022
166.58,55.00,0,11:41:25 7/7/2022
166.58,55.00,0,11:41:27 7/7/2022
167.98,55.00,0,11:41:28 7/7/2022
167.98,55.10,0,11:41:29 7/7/2022
167.98,55.10,0,11:41:30 7/7/2022
167.98,55.10,0,11:41:31 7/7/2022
166.58,55.10,0,11:41:33 7/7/2022
166.58,55.10,0,11:41:34 7/7/2022
166.58,55.10,0,11:41:35 7/7/2022
167.98,55.20,0,11:41:36 7/7/2022
167.98,55.20,0,11:41:38 7/7/2022
167.98,55.20,0,11:41:39 7/7/2022
167.98,55.20,0,11:41:40 7/7/2022
166.58,55.20,0,11:41:41 7/7/2022
165.18,55.20,0,11:41:42 7/7/2022
167.98,55.20,0,11:41:44 7/7/2022
167.98,55.20,0,11:41:45 7/7/2022
167.98,55.10,0,11:41:46 7/7/2022
167.98,55.10,0,11:41:47 7/7/2022
166.58,55.10,0,11:41:48 7/7/2022
165.18,55.10,0,11:41:50 7/7/2022
166.58,55.10,0,11:41:51 7/7/2022
166.58,55.10,0,11:41:52 7/7/2022
167.98,55.10,0,11:41:53 7/7/2022
167.98,55.10,0,11:41:54 7/7/2022
166.58,55.10,0,11:41:56 7/7/2022
166.58,55.10,0,11:41:57 7/7/2022
165.18,55.00,0,11:41:58 7/7/2022
166.58,55.00,0,11:41:59 7/7/2022
166.58,55.00,0,11:42:00 7/7/2022
166.58,55.00,0,11:42:02 7/7/2022
166.58,55.10,0,11:42:03 7/7/2022
166.58,55.10,0,11:42:04 7/7/2022
165.18,55.10,0,11:42:07 7/7/2022
166.58,55.10,0,11:42:08 7/7/2022
166.58,55.10,0,11:42:09 7/7/2022
166.58,55.10,0,11:42:10 7/7/2022
166.58,55.10,0,11:42:11 7/7/2022
166.58,55.10,0,11:42:13 7/7/2022
166.58,55.10,0,11:42:14 7/7/2022
165.18,55.10,0,11:42:15 7/7/2022
165.18,55.00,0,11:42:16 7/7/2022
165.18,55.00,0,11:42:17 7/7/2022
166.58,55.00,0,11:42:19 7/7/2022
166.58,55.00,0,11:42:20 7/7/2022
166.58,55.10,0,11:42:21 7/7/2022
165.18,55.10,0,11:42:22 7/7/2022
165.18,55.20,0,11:42:23 7/7/2022
165.18,55.20,0,11:42:25 7/7/2022
166.58,55.20,0,11:42:26 7/7/2022
165.18,55.20,0,11:42:27 7/7/2022
166.58,55.20,0,11:42:28 7/7/2022
165.18,55.20,0,11:42:29 7/7/2022
163.79,55.20,0,11:42:31 7/7/2022
163.79,55.20,0,11:42:32 7/7/2022
165.18,55.30,0,11:42:33 7/7/2022
165.18,55.30,0,11:42:34 7/7/2022
166.58,55.30,0,11:42:35 7/7/2022
165.18,55.30,0,11:42:37 7/7/2022
163.79,55.20,0,11:42:38 7/7/2022
163.79,55.20,0,11:42:39 7/7/2022
165.18,55.10,0,11:42:40 7/7/2022
165.18,55.10,0,11:42:42 7/7/2022
165.18,55.00,0,11:42:43 7/7/2022
165.18,55.00,0,11:42:44 7/7/2022
165.18,55.00,0,11:42:45 7/7/2022
163.79,55.00,0,11:42:46 7/7/2022
163.79,55.00,0,11:42:48 7/7/2022
165.18,55.00,0,11:42:49 7/7/2022
165.18,55.10,0,11:42:50 7/7/2022
165.18,55.10,0,11:42:51 7/7/2022
165.18,55.10,0,11:42:52 7/7/2022
163.79,55.10,0,11:42:54 7/7/2022
163.79,55.20,0,11:42:55 7/7/2022
163.79,55.20,0,11:42:56 7/7/2022
165.18,55.20,0,11:42:57 7/7/2022
165.18,55.20,0,11:42:58 7/7/2022
165.18,55.10,0,11:43:00 7/7/2022
165.18,55.10,0,11:43:01 7/7/2022
162.40,55.20,0,11:43:02 7/7/2022
163.79,55.20,0,11:43:03 7/7/2022
165.18,55.20,0,11:43:04 7/7/2022
165.18,55.20,0,11:43:06 7/7/2022
165.18,55.20,0,11:43:07 7/7/2022
165.18,55.20,0,11:43:08 7/7/2022
163.79,55.20,0,11:43:09 7/7/2022
162.40,55.20,0,11:43:11 7/7/2022
163.79,55.20,0,11:43:12 7/7/2022
163.79,55.20,0,11:43:13 7/7/2022
163.79,55.20,0,11:43:14 7/7/2022
165.18,55.20,0,11:43:15 7/7/2022
163.79,55.20,0,11:43:17 7/7/2022
163.79,55.20,0,11:43:18 7/7/2022
162.40,55.20,0,11:43:19 7/7/2022
163.79,55.20,0,11:43:20 7/7/2022
163.79,55.20,0,11:43:21 7/7/2022
163.79,55.20,0,11:43:23 7/7/2022
165.18,55.20,0,11:43:24 7/7/2022
163.79,55.20,0,11:43:25 7/7/2022
162.40,55.20,0,11:43:26 7/7/2022
163.79,55.20,0,11:43:27 7/7/2022
165.18,55.20,0,11:43:29 7/7/2022
165.18,55.20,0,11:43:30 7/7/2022
165.18,55.10,0,11:43:31 7/7/2022
165.18,55.10,0,11:43:32 7/7/2022
163.79,55.10,0,11:43:33 7/7/2022
163.79,55.10,0,11:43:35 7/7/2022
165.18,55.10,0,11:43:36 7/7/2022
165.18,55.10,0,11:43:37 7/7/2022
165.18,55.10,0,11:43:38 7/7/2022
165.18,55.10,0,11:43:39 7/7/2022
163.79,55.20,0,11:43:41 7/7/2022
162.40,55.20,0,11:43:42 7/7/2022
163.79,55.20,0,11:43:43 7/7/2022
165.18,55.20,0,11:43:44 7/7/2022
165.18,55.10,0,11:43:46 7/7/2022
165.18,55.10,0,11:43:47 7/7/2022
165.18,55.10,0,11:43:48 7/7/2022
163.79,55.10,0,11:43:49 7/7/2022
163.79,55.10,0,11:43:50 7/7/2022
165.18,55.10,0,11:43:52 7/7/2022
165.18,55.10,0,11:43:53 7/7/2022
165.18,55.10,0,11:43:54 7/7/2022
165.18,55.10,0,11:43:55 7/7/2022
165.18,55.10,0,11:43:56 7/7/2022
163.79,55.10,0,11:43:58 7/7/2022
165.18,55.10,0,11:43:59 7/7/2022
165.18,55.10,0,11:44:00 7/7/2022
165.18,55.10,0,11:44:01 7/7/2022
166.58,55.10,0,11:44:02 7/7/2022
165.18,55.10,0,11:44:04 7/7/2022
163.79,55.10,0,11:44:05 7/7/2022
163.79,55.10,0,11:44:06 7/7/2022
165.18,55.10,0,11:44:07 7/7/2022
165.18,55.10,0,11:44:08 7/7/2022
165.18,55.10,0,11:44:10 7/7/2022
166.58,55.10,0,11:44:11 7/7/2022
163.79,55.10,0,11:44:12 7/7/2022
163.79,55.10,0,11:44:13 7/7/2022
165.18,55.00,0,11:44:15 7/7/2022
166.58,55.00,0,11:44:16 7/7/2022
166.58,55.10,0,11:44:17 7/7/2022
166.58,55.10,0,11:44:18 7/7/2022
165.18,55.00,0,11:44:19 7/7/2022
165.18,55.00,0,11:44:21 7/7/2022
165.18,55.00,0,11:44:22 7/7/2022
165.18,55.00,0,11:44:23 7/7/2022
166.58,55.10,0,11:44:24 7/7/2022
166.58,55.10,0,11:44:25 7/7/2022
166.58,55.00,0,11:44:27 7/7/2022
165.18,55.00,0,11:44:28 7/7/2022
166.58,55.00,0,11:44:29 7/7/2022
166.58,55.00,0,11:44:30 7/7/2022
165.18,55.00,0,11:44:31 7/7/2022
165.18,55.00,0,11:44:33 7/7/2022
165.18,55.00,0,11:44:34 7/7/2022
165.18,55.00,0,11:44:35 7/7/2022
166.58,55.00,0,11:44:36 7/7/2022
166.58,55.00,0,11:44:37 7/7/2022
166.58,55.00,0,11:44:39 7/7/2022
165.18,55.00,0,11:44:40 7/7/2022
165.18,55.00,0,11:44:41 7/7/2022
165.18,55.00,0,11:44:42 7/7/2022
166.58,55.00,0,11:44:43 7/7/2022
166.58,55.00,0,11:44:45 7/7/2022
166.58,55.00,0,11:44:46 7/7/2022
166.58,55.00,0,11:44:47 7/7/2022
166.58,55.00,0,11:44:48 7/7/2022
165.18,55.00,0,11:44:50 7/7/2022
